author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
MY HOME,real_estate_agent,https://www.cian.ru/sale/flat/299095001/,Москва,sale,flat,1,5,1,18.8,-1,0,5760000,Таганский, Талалихина,39,Пролетарская,
Денис Каргин,realtor,https://www.cian.ru/sale/flat/294972720/,Москва,sale,flat,2,3,1,23.0,-1,0,5799999,Головинский,Солнечногорский проезд,17,Моссельмаш,
Самолет Плюс Москва,real_estate_agent,https://www.cian.ru/sale/flat/300737127/,Москва,sale,flat,3,5,1,30.3,-1,0,5800000,,,,,
Подмосковные вечера,real_estate_agent,https://www.cian.ru/sale/flat/275040150/,Москва,sale,flat,4,4,1,38.4,-1,0,5800000,, Центральная,33,Крёкшино,
Михаил Максимов,realtor,https://www.cian.ru/sale/flat/297382103/,Москва,sale,flat,1,3,1,42.0,-1,0,5800000,, Генерала Донскова,21к4,Апрелевка,Борисоглебское
PnP Development,real_estate_agent,https://www.cian.ru/sale/flat/291263455/,Москва,sale,flat,1,14,1,24.1,-1,0,5880000,Солнцево,Боровский проезд,24,Солнечная,
Октябрьская,real_estate_agent,https://www.cian.ru/sale/flat/292311184/,Москва,sale,flat,4,5,1,31.3,-1,0,5890000,Новая Москва, Лесная,87,Тёплый Стан,
Денис Каргин,realtor,https://www.cian.ru/sale/flat/301622026/,Москва,sale,flat,3,3,1,22.6,-1,0,5899999,Головинский,Солнечногорский проезд,17,Моссельмаш,
ИНКОМ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/297250645/,Москва,sale,flat,2,7,1,43.7,-1,0,5970000,,,к5Б,Крёкшино,Эдельвейс ЖК
ЕГСН Продажа,real_estate_agent,https://www.cian.ru/sale/flat/301953593/,Москва,sale,flat,4,5,1,30.0,-1,0,5990000,, Садовая,5,Щербинка,
ЕСН,real_estate_agent,https://www.cian.ru/sale/flat/297954187/,Москва,sale,flat,1,7,1,30.0,-1,0,5900000,Сокольники,Малая Остроумовская ,1/10,Сокольники,
Анна Смирнова,realtor,https://www.cian.ru/sale/flat/297496940/,Москва,sale,flat,3,14,-1,40.0,-1,0,5900000,Зябликово,Ореховый бульвар,61К1,Красногвардейская,
Астория,real_estate_agent,https://www.cian.ru/sale/flat/297089589/,Москва,sale,flat,4,5,1,30.4,-1,0,5999000,, Центральная,4,Подольск,
Октябрьская,real_estate_agent,https://www.cian.ru/sale/flat/301544259/,Москва,sale,flat,2,5,1,13.0,-1,0,5900000,Черемушки,Херсонская ,41А,Зюзино,
NOVEL,real_estate_agent,https://www.cian.ru/sale/flat/301230972/,Москва,sale,flat,5,5,1,40.0,-1,0,5900000,, Жемчужная,1к6,Филатов Луг,Марьино Град
Альбина Полякова,realtor,https://www.cian.ru/sale/flat/301322263/,Москва,sale,flat,9,9,1,20.0,-1,0,5950000,,проспект Новосередневский,17к1,Филатов Луг,Середневский лес
НДВ,real_estate_agent,https://www.cian.ru/sale/flat/295982641/,Москва,sale,flat,1,3,1,19.2,-1,0,5990000,Головинский,Солнечногорский проезд,17,Моссельмаш,
Елена Форман,realtor,https://www.cian.ru/sale/flat/290999760/,Москва,sale,flat,3,5,1,20.0,-1,0,5999999,Марфино,Гостиничная ,5,Окружная,
ИНКОМ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/301562663/,Москва,sale,flat,2,6,1,22.1,-1,0,6000000,Вешняки,аллея Первой Маевки,15с1,Вешняки,
Дeльта,real_estate_agent,https://www.cian.ru/sale/flat/301497888/,Москва,sale,flat,3,5,-1,30.1,-1,0,6000000,Котловка,Нагорная ,29К4,Нагорная,
Сергей Горелкин,realtor,https://www.cian.ru/sale/flat/300337168/,Москва,sale,flat,3,6,1,28.0,-1,0,6000000,, Жемчужная,1к6,Филатов Луг,Марьино Град
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/301504018/,Москва,sale,flat,3,3,1,48.8,-1,0,6000000,, Генерала Донскова,23к1,Апрелевка,Борисоглебское
МИЭЛЬ,real_estate_agent,https://www.cian.ru/sale/flat/288557638/,Москва,sale,flat,1,7,1,21.0,-1,0,6089000,Южнопортовый,6-я Кожуховская ,24,Кожуховская,
Наталья Мишина,realtor,https://www.cian.ru/sale/flat/298277557/,Москва,sale,flat,2,3,1,46.5,-1,0,6080000,, Генерала Донскова,25к6,Апрелевка,Борисоглебское
Наталья Мишина,realtor,https://www.cian.ru/sale/flat/298278053/,Москва,sale,flat,3,3,1,46.5,-1,0,6080000,, Генерала Донскова,25к6,Апрелевка,Борисоглебское
Наталья Мишина,realtor,https://www.cian.ru/sale/flat/298296912/,Москва,sale,flat,1,3,1,46.47,-1,0,6050000,, Генерала Донскова,25к5,Апрелевка,Борисоглебское
Виктор Мягкий,realtor,https://www.cian.ru/sale/flat/298062136/,Москва,sale,flat,2,4,1,30.1,-1,0,6050000,, Парковая,11,Крёкшино,
Простор-недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/299016463/,Москва,sale,flat,4,9,1,26.8,-1,0,6128125,Люблино, Верхние Поля,27С2,Братиславская,
SKYHOUND,real_estate_agent,https://www.cian.ru/sale/flat/298014479/,Москва,sale,flat,1,3,1,34.2,-1,0,6100000,, Десятинная,2к1,Апрелевка,Борисоглебское
ХОРЕКА ИНВЕСТ,real_estate_agent,https://www.cian.ru/sale/flat/299691408/,Москва,sale,flat,2,4,1,13.8,-1,0,6100000,Аэропорт,Большой Коптевский проезд,3С1,Красный Балтиец,
Наталья Мишина,realtor,https://www.cian.ru/sale/flat/298358914/,Москва,sale,flat,3,3,1,46.5,-1,0,6100000,, Генерала Донскова,25к5,Апрелевка,Борисоглебское
Наталья Мишина,realtor,https://www.cian.ru/sale/flat/298104305/,Москва,sale,flat,2,3,1,46.47,-1,0,6100000,, Генерала Донскова,25к5,Апрелевка,Борисоглебское
DREAM HOUSE,real_estate_agent,https://www.cian.ru/sale/flat/256835034/,Москва,sale,flat,3,3,1,34.2,-1,0,6100000,, Борисоглебская Слобода,19,Саларьево,Борисоглебское
Денис Камышанский,realtor,https://www.cian.ru/sale/flat/298819918/,Москва,sale,flat,3,3,1,33.4,-1,0,6100000,, Борисоглебская Слобода,7к2,Апрелевка,Борисоглебское
Елена Паршикова,realtor,https://www.cian.ru/sale/flat/295108777/,Москва,sale,flat,3,6,1,29.7,-1,0,6100000,, Жемчужная,1к6,Филатов Луг,Марьино Град
Пилигрим,real_estate_agent,https://www.cian.ru/sale/flat/300928173/,Москва,sale,flat,4,5,1,38.8,-1,0,6100000,,,,,
БЕСТ-Недвижимость на Баррикадной,real_estate_agent,https://www.cian.ru/sale/flat/293493990/,Москва,sale,flat,4,9,1,27.0,-1,0,6128125,Люблино, Верхние Поля,27С2,Братиславская,
Елена Мирова,realtor,https://www.cian.ru/sale/flat/299482165/,Москва,sale,flat,1,5,1,52.8,-1,0,6150000,Академический, Винокурова,7/5К2,Академическая,
Октябрьская,real_estate_agent,https://www.cian.ru/sale/flat/301848086/,Москва,sale,flat,5,5,1,20.0,-1,0,6199000,Марфино,Гостиничный проезд,8К1,Окружная,
Владис,real_estate_agent,https://www.cian.ru/sale/flat/297665778/,Москва,sale,flat,4,9,1,26.8,-1,0,6182125,Люблино, Верхние Поля,27С2,Братиславская,
Наталья Селиванова,realtor,https://www.cian.ru/sale/flat/300533607/,Москва,sale,flat,1,5,1,30.1,-1,0,6190000,,,,,
КомиссиON ВТБ,real_estate_agent,https://www.cian.ru/sale/flat/299376630/,Москва,sale,flat,1,4,1,30.9,-1,0,6150000,,переулок Гаражный,1,Мичуринец,
Самолет Плюс - Москва,real_estate_agent,https://www.cian.ru/sale/flat/301873285/,Москва,sale,flat,3,4,1,28.0,-1,0,6200000,,,2,Прокшино,
ID 23264,realtor,https://www.cian.ru/sale/flat/301431563/,Москва,sale,flat,6,12,1,42.5,-1,0,6250000,, Гореловская,3,Силикатная,
Самолет Плюс,real_estate_agent,https://www.cian.ru/sale/flat/297948597/,Москва,sale,flat,3,12,1,41.5,-1,0,6200000,, Гореловская,3,Силикатная,
Сити Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/296475412/,Москва,sale,flat,1,4,1,15.0,-1,0,6200000,Бабушкинский,Верхоянская ,10,Свиблово,
i-deal,real_estate_agent,https://www.cian.ru/sale/flat/299562394/,Москва,sale,flat,2,8,1,27.0,-1,0,6219000,Таганский,Нижегородская ,32С15а,Калитники,
Александр Арно,realtor,https://www.cian.ru/sale/flat/298375255/,Москва,sale,flat,1,2,1,11.0,-1,0,6290000,Басманный,Гороховский переулок,6/1С2,Курская,
БЕСТ-Недвижимость на Баррикадной,real_estate_agent,https://www.cian.ru/sale/flat/290839049/,Москва,sale,flat,2,3,1,34.0,-1,0,6299000,, Борисоглебская Слобода,14,Апрелевка,Борисоглебское
Panorama Realty,real_estate_agent,https://www.cian.ru/sale/flat/293475516/,Москва,sale,flat,5,5,1,34.0,-1,0,6200000,,,,,
Денис Каргин,realtor,https://www.cian.ru/sale/flat/285374995/,Москва,sale,flat,6,6,1,29.5,-1,0,6299000,Восточное Измайлово,Первомайская ,126,Первомайская,
Виктория Дускалиева,realtor,https://www.cian.ru/sale/flat/297217531/,Москва,sale,flat,1,3,1,30.7,-1,0,6200000,,,2,Тёплый Стан,
Римарком Владис,real_estate_agent,https://www.cian.ru/sale/flat/298038792/,Москва,sale,flat,4,4,1,38.8,-1,0,6300000,, Ирландская,4к2,Подольск,Ирландский квартал
Елена Мирова,realtor,https://www.cian.ru/sale/flat/298986136/,Москва,sale,flat,1,1,1,40.4,-1,0,6300000,Басманный, Радио,10С2а,Курская,
МИЭЛЬ,real_estate_agent,https://www.cian.ru/sale/flat/297145162/,Москва,sale,flat,2,3,1,19.7,-1,0,6300000,Басманный,Большая Почтовая ,38С6,Электрозаводская,
АПРИОРИ,real_estate_agent,https://www.cian.ru/sale/flat/301503149/,Москва,sale,flat,2,17,1,35.0,-1,0,6300000,, Текстильщиков,3к1,Троицк,
i-deal,real_estate_agent,https://www.cian.ru/sale/flat/299025994/,Москва,sale,flat,2,8,1,27.0,-1,0,6333000,Таганский,Нижегородская ,32С15а,Калитники,
Татьяна Павлова,realtor,https://www.cian.ru/sale/flat/297788536/,Москва,sale,flat,4,5,1,19.0,-1,0,6300000,Солнцево, 50 лет Октября,2К2,Говорово,
Байлар,real_estate_agent,https://www.cian.ru/sale/flat/294946828/,Москва,sale,flat,3,3,1,35.4,-1,0,6300000,, Борисоглебская Слобода,8,Апрелевка,Борисоглебское
СмениКварти.Ру,real_estate_agent,https://www.cian.ru/sale/flat/298451289/,Москва,sale,flat,2,3,1,35.4,-1,0,6300000,, Вышгородская,2,Апрелевка,Борисоглебское
Комета Эстейт,real_estate_agent,https://www.cian.ru/sale/flat/298484887/,Москва,sale,flat,4,6,1,18.0,-1,0,6300000,Пресненский,Электрический переулок,8С1,Белорусская,
НДВ,real_estate_agent,https://www.cian.ru/sale/flat/295670716/,Москва,sale,flat,1,3,1,20.0,-1,0,6307760,Головинский,Солнечногорский проезд,17,Моссельмаш,
UNO-Estate,real_estate_agent,https://www.cian.ru/sale/flat/284009990/,Москва,sale,flat,4,5,1,13.0,-1,0,6300000,Красносельский,Краснопрудная ,22А,Красносельская,
ИНКОМ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/300308227/,Москва,sale,flat,17,17,1,25.0,-1,0,6350000,, Генерала Пилипенко,1к1,Коммунарка,Кленовые Аллеи
Монолит Столица,real_estate_agent,https://www.cian.ru/sale/flat/296478432/,Москва,sale,flat,3,3,1,43.1,-1,0,6350000,, Николинские Ключи,30,Крёкшино,Ново-Никольское
Манхэттен эстейт,real_estate_agent,https://www.cian.ru/sale/flat/284608380/,Москва,sale,flat,1,3,1,32.7,-1,0,6350000,, Десятинная,13,Апрелевка,Борисоглебское
БЕСТ-Недвижимость на Баррикадной,real_estate_agent,https://www.cian.ru/sale/flat/279800832/,Москва,sale,flat,1,9,1,30.0,-1,0,6370000,Люблино, Верхние Поля,27С2,Братиславская,
Галина Козлова,realtor,https://www.cian.ru/sale/flat/286210831/,Москва,sale,flat,4,5,1,31.1,-1,0,6350000,Новая Москва, Лесная,81,,
Простор-недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/298340835/,Москва,sale,flat,2,3,1,35.3,-1,0,6400000,, Вышгородская,8,Апрелевка,Борисоглебское
МИЭЛЬ,real_estate_agent,https://www.cian.ru/sale/flat/301314881/,Москва,sale,flat,1,5,1,35.4,-1,0,6400000,,,3,Подольск,
Наталья Мишина,realtor,https://www.cian.ru/sale/flat/298022502/,Москва,sale,flat,3,3,1,49.1,-1,0,6400000,, Генерала Донскова,27к3,Апрелевка,Борисоглебское
На Петровке,real_estate_agent,https://www.cian.ru/sale/flat/300184257/,Москва,sale,flat,2,6,1,24.0,-1,0,6400000,Вешняки,аллея Первой Маевки,15с1,Вешняки,
Доступная Недвижимость Офис Сретенский,real_estate_agent,https://www.cian.ru/sale/flat/299587797/,Москва,sale,flat,1,7,1,32.5,-1,0,6400000,,,к9,Санино,Баркли Медовая Долина ЖК
ИНКОМ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/300759585/,Москва,sale,flat,1,3,1,34.7,-1,0,6500000,, Генерала Трошева,26,Филатов Луг,
Capital Mars,real_estate_agent,https://www.cian.ru/sale/flat/301959731/,Москва,sale,flat,3,10,1,13.0,-1,0,6500000,Нижегородский,Подъемная ,14С37,Авиамоторная,
Недвижимость - Ближнее Переделкино,real_estate_agent,https://www.cian.ru/sale/flat/291279672/,Москва,sale,flat,2,7,1,35.5,-1,0,6500000,Марушкинское поселение, Медовая Долина,1к1,,Баркли Медовая долина
Est-a-Tet – Вторичная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/301291628/,Москва,sale,flat,3,3,1,35.6,-1,0,6500000,, Генерала Донскова,27к4,Апрелевка,Борисоглебское
Новый дом,real_estate_agent,https://www.cian.ru/sale/flat/301612398/,Москва,sale,flat,3,9,1,33.0,-1,0,6500000,, Дзержинского,1,Кокошкино,
EstateLiga,real_estate_agent,https://www.cian.ru/sale/flat/299890881/,Москва,sale,flat,4,6,1,22.7,-1,0,6500000,Орехово-Борисово Северное,Домодедовская ,4,Орехово,Аэровилла
Простор-недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/294074358/,Москва,sale,flat,3,6,1,32.0,-1,0,6500000,Чертаново Северное,Варшавское шоссе,125,Южная,
Манхэттен эстейт,real_estate_agent,https://www.cian.ru/sale/flat/284286376/,Москва,sale,flat,2,3,1,45.9,-1,0,6500000,, Генерала Донскова,19к1,Апрелевка,Борисоглебское
Татьяна Орешина,realtor,https://www.cian.ru/sale/flat/301436421/,Москва,sale,flat,3,8,1,38.7,-1,0,6500000,,аллея Буковая,14,Коммунарка,Андерсен
UNO - Отдел краткосрочной аренды,real_estate_agent,https://www.cian.ru/sale/flat/299776751/,Москва,sale,flat,1,2,1,37.0,-1,0,6500000,Соколиная гора,Вольная ,25С3,Семёновская,
Андрей Слободский,realtor,https://www.cian.ru/sale/flat/301376083/,Москва,sale,flat,1,5,1,23.0,-1,0,6500000,Савеловский,1-я Хуторская ,2К2,Дмитровская,
Геннадий Бегучев,realtor,https://www.cian.ru/sale/flat/301053065/,Москва,sale,flat,1,9,1,26.0,-1,0,6500000,Ивановское,Малый Купавенский проезд,5К2,Первомайская,
Кутузовский проспект,real_estate_agent,https://www.cian.ru/sale/flat/294948955/,Москва,sale,flat,2,5,1,18.2,-1,0,6500000,Марфино,Гостиничная ,10К5,Окружная,Апартаменты Алтай
Марина Ильина,realtor,https://www.cian.ru/sale/flat/297248368/,Москва,sale,flat,1,5,1,30.0,-1,0,6500000,Марфино,Гостиничная ,10К5,Окружная,Апартаменты Алтай
МИЦ-Столичный ипотечный центр недвижимости,real_estate_agent,https://www.cian.ru/sale/flat/299237703/,Москва,sale,flat,4,9,-1,31.5,-1,0,6500000,Раменки, Столетова,4,Ломоносовский проспект,
Авенир,real_estate_agent,https://www.cian.ru/sale/flat/300934735/,Москва,sale,flat,3,4,1,37.4,-1,0,6500000,, Ирландская,4к1,Подольск,Ирландский квартал
ИНКОМ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/301358657/,Москва,sale,flat,8,12,1,41.1,-1,0,6550000,, Гореловская,3,Силикатная,
PORTAL ESTATE,real_estate_agent,https://www.cian.ru/sale/flat/297989659/,Москва,sale,flat,4,5,1,36.0,-1,0,6599999,, Прудовая,1а,Щербинка,
METRAGE,real_estate_agent,https://www.cian.ru/sale/flat/301503681/,Москва,sale,flat,1,14,1,26.3,-1,0,6600000,Северное Бутово,Старобитцевская ,7,Бульвар Дмитрия Донского,
ИНКОМ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/299028339/,Москва,sale,flat,3,3,1,34.4,-1,0,6600000,, Героя России Чернышева,5,Филатов Луг,
Владис,real_estate_agent,https://www.cian.ru/sale/flat/300929882/,Москва,sale,flat,2,3,1,20.6,-1,0,6600000,Нижегородский,шоссе Фрезер,17АС1,Нижегородская,
Татьяна Попова,realtor,https://www.cian.ru/sale/flat/292147309/,Москва,sale,flat,1,6,1,30.0,-1,0,6600000,, Жемчужная,1к2,Филатов Луг,Марьино Град
Мечты сбываются,real_estate_agent,https://www.cian.ru/sale/flat/297086326/,Москва,sale,flat,2,8,1,32.2,-1,0,6600000,, Золотошвейная,6,Филатов Луг,Цветочные Поляны
Монолит Столица,real_estate_agent,https://www.cian.ru/sale/flat/299009289/,Москва,sale,flat,4,5,1,16.2,-1,0,6600000,Аэропорт,2-й Амбулаторный проезд,8С3,Красный Балтиец,
Гурам Базадзе,realtor,https://www.cian.ru/sale/flat/300654163/,Москва,sale,flat,16,17,1,36.6,-1,0,6600000,, Текстильщиков,3к2,Крёкшино,
ГОРОБМЕН,real_estate_agent,https://www.cian.ru/sale/flat/299709724/,Москва,sale,flat,9,9,1,22.0,-1,0,6600000,, Золотошвейная,5,Филатов Луг,Цветочные Поляны
Светлана Ким,realtor,https://www.cian.ru/sale/flat/300121399/,Москва,sale,flat,4,7,1,36.64,-1,0,6600000,, Медовая Долина,1к2,Санино,
НДВ,real_estate_agent,https://www.cian.ru/sale/flat/295685444/,Москва,sale,flat,3,3,1,20.0,-1,0,6609260,Головинский,Солнечногорский проезд,17,Моссельмаш,
ИНКОМ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/299249033/,Москва,sale,flat,3,3,1,43.6,-1,0,6700000,, Джонатана Свифта,7,Подольск,
Владис,real_estate_agent,https://www.cian.ru/sale/flat/297665782/,Москва,sale,flat,5,9,1,29.5,-1,0,6688500,Люблино, Верхние Поля,27С2,Братиславская,
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/298225520/,Москва,sale,flat,4,4,1,26.0,-1,0,6700000,Аэропорт,2-й Амбулаторный проезд,8С3,Красный Балтиец,
Наталья Рыжова,realtor,https://www.cian.ru/sale/flat/299989614/,Москва,sale,flat,15,17,1,34.0,-1,0,6700000,, Текстильщиков,3к2,Крёкшино,
Офис на Серпуховской,real_estate_agent,https://www.cian.ru/sale/flat/295334170/,Москва,sale,flat,4,5,1,36.0,-1,0,6699999,, Прудовая,1,Щербинка,
Инна Ефремова,realtor,https://www.cian.ru/sale/flat/301927966/,Москва,sale,flat,5,9,1,27.0,-1,0,6650000,Савёлки,Зеленоград,к702,Зеленоград — Крюково,
Ольга Оводова,realtor,https://www.cian.ru/sale/flat/286148739/,Москва,sale,flat,5,7,1,35.4,-1,0,6700000,,,1к2,Рассказовка,Баркли Медовая Долина ЖК
Сити Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/296475414/,Москва,sale,flat,1,4,1,19.0,-1,0,6700000,Бабушкинский,Верхоянская ,10,Свиблово,
МИЭЛЬ,real_estate_agent,https://www.cian.ru/sale/flat/301224161/,Москва,sale,flat,7,7,1,38.1,-1,0,6700000,, Медовая Долина,2,Санино,Баркли Медовая долина
МЕЗОН,real_estate_agent,https://www.cian.ru/sale/flat/301166044/,Москва,sale,flat,17,19,1,35.1,-1,0,6700000,,,40к1,Бунинская аллея,Санрайс
Московский Союз Недвижимости,real_estate_agent,https://www.cian.ru/sale/flat/295180835/,Москва,sale,flat,9,16,1,20.0,-1,0,6700000,Отрадное,Алтуфьевское шоссе,2,Владыкино,
Вероника,real_estate_agent,https://www.cian.ru/sale/flat/265206637/,Москва,sale,flat,2,5,1,42.0,-1,0,6700000,пос. Рогово, Березки,10к2,,Кутузовские берёзы
Владимир Борисов,realtor,https://www.cian.ru/sale/flat/292352905/,Москва,sale,flat,3,3,1,34.0,-1,0,6650000,Благодать кп, Генерала Трошева,20,,
Денис Каргин,realtor,https://www.cian.ru/sale/flat/301852194/,Москва,sale,flat,1,5,1,28.6,-1,0,6749999,Марфино,Гостиничная ,5,Окружная,
Алексей Иваньков,realtor,https://www.cian.ru/sale/flat/301307885/,Москва,sale,flat,2,14,1,30.0,-1,0,6660000,,,,,
ИНКОМ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/293249586/,Москва,sale,flat,2,9,1,30.0,-1,0,6750000,, Золотошвейная,2,Филатов Луг,Цветочные Поляны
Евгений Блинников,realtor,https://www.cian.ru/sale/flat/300302065/,Москва,sale,flat,1,6,1,21.0,-1,0,6750000,Соколиная гора,переулок Мажоров,4,Семёновская,
Владис,real_estate_agent,https://www.cian.ru/sale/flat/297902607/,Москва,sale,flat,6,9,1,30.6,-1,0,6800000,,проспект Куприна,38к2,Бунинская аллея,Эко Бунино
FriendlyHome офис Комсомольская,real_estate_agent,https://www.cian.ru/sale/flat/299556217/,Москва,sale,flat,1,14,1,33.9,-1,0,6800000,, Логинова,5к1,Щербинка,Остафьево
Октябрьская,real_estate_agent,https://www.cian.ru/sale/flat/294762626/,Москва,sale,flat,12,14,1,24.0,-1,0,6850000,,проспект Куприна,32к2,Бунинская аллея,Эко Бунино
Елена Мирова,realtor,https://www.cian.ru/sale/flat/300212234/,Москва,sale,flat,1,5,1,58.8,-1,0,6800000,Басманный,Плетешковский переулок,3АС1,Бауманская,
Владис,real_estate_agent,https://www.cian.ru/sale/flat/301737184/,Москва,sale,flat,1,8,1,25.0,-1,0,6800000,Южнопортовый,1-я Дубровская ,13,Дубровка,
REALTY PRО,real_estate_agent,https://www.cian.ru/sale/flat/294542761/,Москва,sale,flat,5,5,1,10.2,-1,0,6890000,Пресненский,Электрический переулок,3/10С1,Белорусская,
МИЭЛЬ,real_estate_agent,https://www.cian.ru/sale/flat/284489277/,Москва,sale,flat,1,3,1,20.9,-1,0,6895000,Басманный,Большая Почтовая ,38С6,Электрозаводская,
МИЭЛЬ,real_estate_agent,https://www.cian.ru/sale/flat/300660400/,Москва,sale,flat,6,17,1,28.6,-1,0,6800000,, Яворки,1к6,Коммунарка,Кленовые Аллеи
Монолит Столица,real_estate_agent,https://www.cian.ru/sale/flat/299070616/,Москва,sale,flat,7,19,1,30.0,-1,0,6800000,, Барышевская Роща,12,Щербинка,Прима-Парк
Монолит Столица,real_estate_agent,https://www.cian.ru/sale/flat/292686010/,Москва,sale,flat,4,4,1,42.0,-1,0,6800000,, Центральная,35,Крёкшино,
Сергей Ефремов,realtor,https://www.cian.ru/sale/flat/291968595/,Москва,sale,flat,5,7,1,42.0,-1,0,6850000,,,к7,Рассказовка,Баркли Медовая Долина ЖК
RealLife,real_estate_agent,https://www.cian.ru/sale/flat/292898468/,Москва,sale,flat,11,16,1,44.9,-1,0,6899000,,,,Апрелевка,
ОГРК,real_estate_agent,https://www.cian.ru/sale/flat/293259852/,Москва,sale,flat,11,15,1,32.0,-1,0,6800000,,,к12,Коммунарка,Кленовые Аллеи ЖК
Борис Балганов,realtor,https://www.cian.ru/sale/flat/299185625/,Москва,sale,flat,1,10,1,28.0,-1,0,6800000,Бирюлево Западное,Булатниковская ,3К4,Битца,
Виктория Дускалиева,realtor,https://www.cian.ru/sale/flat/301860926/,Москва,sale,flat,4,4,1,37.0,-1,0,6850000,Былово кп, Радужная,15,,
Денис Каргин,realtor,https://www.cian.ru/sale/flat/294971554/,Москва,sale,flat,1,3,1,25.1,-1,0,6899000,Головинский,Солнечногорский проезд,17,Моссельмаш,
Est-a-Tet – Вторичная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/299633102/,Москва,sale,flat,2,3,1,35.2,-1,0,6900000,, Героя России Чернышева,5,Филатов Луг,
Гарант-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/301750636/,Москва,sale,flat,3,5,1,19.2,-1,0,6900000,Солнцево, 50 лет Октября,2К2,Говорово,
Простор-недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/299501100/,Москва,sale,flat,9,9,1,15.8,-1,0,6900000,Головинский,Фестивальная ,52,Грачёвская,My Space на Фестивальной
Алексей Рыбаков,realtor,https://www.cian.ru/sale/flat/301670086/,Москва,sale,flat,2,3,1,53.9,-1,0,6900000,, Генерала Донскова,27к5,Апрелевка,Борисоглебское
Ксения Цыркунова,realtor,https://www.cian.ru/sale/flat/298881008/,Москва,sale,flat,3,4,1,28.8,-1,0,6900000,, Жемчужная,1к8,Филатов Луг,Марьино Град
Римарком Владис,real_estate_agent,https://www.cian.ru/sale/flat/299468385/,Москва,sale,flat,3,10,1,33.8,-1,0,6990000,, Текстильщиков,6,Коммунарка,
REALTY PRО,real_estate_agent,https://www.cian.ru/sale/flat/296418700/,Москва,sale,flat,10,13,1,14.6,-1,0,6990000,Даниловский,Автозаводская ,23Ак2,ЗИЛ,
REALTY PRО,real_estate_agent,https://www.cian.ru/sale/flat/294544035/,Москва,sale,flat,5,5,1,10.9,-1,0,6990000,Пресненский,Электрический переулок,3/10С1,Белорусская,
Сити Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/296475420/,Москва,sale,flat,1,4,1,20.0,-1,0,6990000,Бабушкинский,Верхоянская ,10,Свиблово,
